"provider","name","station_id","latitude","longitude","docks","duration_minutes","start_station_count","year","end_count"
"capitalbikeshare","United Medical Center",31823,"38.835737","-76.983144","15","77.23","79",2019,"69"
"capitalbikeshare","USDA / 12th & C St SW",31217,"38.886277","-77.028242","19","26.72","9319",2019,"10102"
"capitalbikeshare","US Dept of State / Virginia Ave & 21st St NW",31220,"38.894919","-77.046587","9","16.41","6357",2019,"6268"
"capitalbikeshare","Utah St & 11th St N",31049,"38.883669","-77.113905","10","14.07","2107",2019,"1783"
"capitalbikeshare","Valley Ave & Wheeler Rd SE",31824,"38.836646","-76.993589","10","17.83","4",2019,"8"
"capitalbikeshare","Van Ness Metro / UDC",31300,"38.944551","-77.063896","6","18.35","3678",2019,"3929"
"capitalbikeshare","Vermont Ave & I St NW",31291,"38.901136","-77.034451","16","18.75","13760",2019,"17153"
"capitalbikeshare","Veterans Pl & Pershing Dr",32043,"38.997445","-77.023894","2","21.67","523",2019,"634"
"capitalbikeshare","Virginia Ave & 25th St NW",31297,"38.8995","-77.054155","3","24.82","5290",2019,"6250"
"capitalbikeshare","Virginia Square Metro / Monroe St & 9th St N",31024,"38.882788","-77.103148","10","12.07","5673",2019,"4849"
"capitalbikeshare","Walter Reed Dr & 16th St S",31054,"38.857803","-77.086733","5","23.48","380",2019,"437"
"capitalbikeshare","Walter Reed Dr & 8th St S",31096,"38.86612","-77.08787","8","15.92","962",2019,"1015"
"capitalbikeshare","Ward Circle / American University",31301,"38.938736","-77.087171","9","21.57","3090",2019,"1795"
"capitalbikeshare","Washington Blvd & 10th St N",31026,"38.884734","-77.093485","6","14.11","3155",2019,"2133"
"capitalbikeshare","Washington Blvd & 7th St N",31032,"38.88081","-77.090792","11","12.47","1198",2019,"895"
"capitalbikeshare","Washington Blvd & N Frederick St",31901,"38.884829","-77.127671","7","15.63","666",2019,"574"
"capitalbikeshare","Washington Blvd & Walter Reed Dr",31073,"38.873219","-77.082104","6","19.82","1480",2019,"1542"
"capitalbikeshare","Washington & Independence Ave SW/HHS",31272,"38.886978","-77.013769","20","23.42","15367",2019,"18495"
"capitalbikeshare","Washington-Liberty High School / N Stafford St & Generals Way",31920,"38.888282","-77.111066","10","18.31","1397",2019,"1208"
"capitalbikeshare","WAU / Flower Ave & Division St",32049,"38.986743","-77.000035","8","32.57","523",2019,"810"
"capitalbikeshare","W Broad St & Little Falls St",32605,"38.883601","-77.173438","8","20.32","427",2019,"432"
"capitalbikeshare","W Columbia St & N Washington St",32609,"38.885621","-77.166917","9","22.44","420",2019,"438"
"capitalbikeshare","West Falls Church Metro",32232,"38.9001","-77.1887","17","19.67","361",2019,"183"
"capitalbikeshare","West Hyattsville Metro",32418,"38.955349","-76.968084","2","25.19","211",2019,"218"
"capitalbikeshare","Westover Library / Washington Blvd & N McKinley Rd",31921,"38.886048","-77.142317","4","21.24","644",2019,"787"
"capitalbikeshare","Westpark Dr & Leesburg Pike",32201,"38.92403","-77.235955","9","21.96","88",2019,"120"
"capitalbikeshare","Westpark & Jones Branch Dr",32205,"38.924437","-77.217664","6","10.52","669",2019,"717"
"capitalbikeshare","Westpark & Park Run Dr",32207,"38.928919","-77.225394","2","21.78","258",2019,"365"
"capitalbikeshare","Wheaton Library & Community Rec Center",32084,"39.047323","-77.051097","8","37.92","54",2019,"53"
"capitalbikeshare","Wheaton Metro / Georgia Ave & Reedie Dr",32062,"39.038341","-77.051023","7","20.36","607",2019,"566"
"capitalbikeshare","White Flint Metro",32075,"39.04753","-77.11287","22","10.71","1726",2019,"1290"
"capitalbikeshare","Wiehle Ave & Reston Station Blvd",32215,"38.946608","-77.339391","11","18.67","1751",2019,"1781"
"capitalbikeshare","Wilson Blvd & N Edgewood St",31019,"38.889","-77.0925","7","13.48","2554",2019,"1938"
"capitalbikeshare","Wilson Blvd & N Franklin Rd",31020,"38.8904","-77.0889","3","11.93","2612",2019,"1813"
"capitalbikeshare","Wilson Blvd & N Illinois St",31902,"38.876528","-77.12712","10","17.61","1606",2019,"1630"
"capitalbikeshare","Wilson Blvd & N Quincy St",31039,"38.880012","-77.107854","7","15.06","4140",2019,"3024"
"capitalbikeshare","Wilson Blvd & N Troy St",31924,"38.892556","-77.082089","9","13.97","2521",2019,"1869"
"capitalbikeshare","Wilson Blvd & N Uhle St",31017,"38.891696","-77.0846","5","9.90","4233",2019,"2328"
"capitalbikeshare","Windham Ln & Amherst Ave",32066,"39.032029","-77.04735","5","41.60","107",2019,"142"
"capitalbikeshare","Wisconsin Ave & Brandywine St NW",31319,"38.949813","-77.080217","24","15.37","3194",2019,"1263"
"capitalbikeshare","Wisconsin Ave & Ingomar St NW",31317,"38.958267","-77.084636","16","18.89","2111",2019,"1438"
"capitalbikeshare","Wisconsin Ave & Newark St NW",31302,"38.934881","-77.072755","10","17.47","8287",2019,"4529"
"capitalbikeshare","Wisconsin Ave & O St NW",31312,"38.90849","-77.063586","11","20.65","8697",2019,"9323"
"capitalbikeshare","Woodglen Dr & Executive Blvd",32078,"39.04317","-77.1135","11","25.02","745",2019,"813"
"capitalbikeshare","Woodley Park Metro / Calvert St & Connecticut Ave NW",31323,"38.923389","-77.051833","11","18.14","14038",2019,"9198"
"capitalbikeshare","Woodmont Ave & Strathmore St",32055,"38.979875","-77.093522","7","26.10","2759",2019,"2502"
"capitalbikeshare","Yuma St & Tenley Circle NW",31316,"38.946182","-77.08059","16","18.79","1389",2019,"384"
"divvy","2112 W Peterson Ave",456,"41.991178","-87.683593","11","16.51","500",2016,"507"
"divvy","63rd St Beach",101,"41.781016","-87.57612","15","38.37","1068",2016,"1058"
"divvy","900 W Harrison St",109,"41.874754","-87.649807","18","10.56","4813",2016,"4426"
"divvy","Aberdeen St & Jackson Blvd",21,"41.877726","-87.654787","23","11.16","9425",2016,"9457"
"divvy","Aberdeen St & Monroe St",80,"41.880419","-87.655519","19","11.57","10577",2016,"11047"
"divvy","Ada St & Washington Blvd",346,"41.88283","-87.661206","15","12.70","8480",2016,"8705"
"divvy","Adler Planetarium",341,"41.866095","-87.607267","39","26.17","21552",2016,"21481"
"divvy","Albany Ave & 26th St",444,"41.844475","-87.702013","11","25.39","146",2016,"157"
"divvy","Albany Ave & Bloomingdale Ave",511,"41.914027","-87.705126","15","22.17","4724",2016,"4612"
"divvy","Albany Ave & Montrose Ave",480,"41.961041","-87.705866","11","18.12","1015",2016,"1131"
"divvy","Artesian Ave & Hubbard St",376,"41.889492","-87.688219","35","15.72","5604",2016,"4097"
"divvy","Ashland Ave & 13th St",275,"41.865234","-87.666507","15","16.39","1492",2016,"1705"
"divvy","Ashland Ave & 50th St",555,"41.803023","-87.664699","11","65.19","33",2016,"28"
"divvy","Ashland Ave & 63rd St",563,"41.779374","-87.664843","11","198.50","26",2016,"29"
"divvy","Ashland Ave & 66th St",565,"41.774074","-87.663815","7","352.35","16",2016,"14"
"divvy","Ashland Ave & 69th St",566,"41.768726","-87.664069","11","41.86","20",2016,"24"
"divvy","Ashland Ave & Archer Ave",368,"41.839209","-87.66561","15","17.12","435",2016,"410"
"divvy","Ashland Ave & Augusta Blvd",30,"41.899643","-87.6677","15","15.78","5170",2016,"4427"
"divvy","Ashland Ave & Belle Plaine Ave",246,"41.956057","-87.668835","11","11.44","3058",2016,"2755"
"divvy","Ashland Ave & Blackhawk St",333,"41.907066","-87.667252","15","15.93","5939",2016,"5918"
"divvy","Ashland Ave & Chicago Ave",350,"41.895966","-87.667747","15","15.66","6402",2016,"6466"
"divvy","Ashland Ave & Division St",210,"41.90345","-87.667747","27","13.66","15073",2016,"16583"
"divvy","Ashland Ave & Garfield Blvd",558,"41.792822","-87.664429","11","283.17","12",2016,"12"
"divvy","Ashland Ave & Grace St",347,"41.950687","-87.6687","14","13.00","4667",2016,"4339"
"divvy","Ashland Ave & Grand Ave",277,"41.891072","-87.666611","15","15.26","4091",2016,"4037"
"divvy","Ashland Ave & Lake St",119,"41.88592","-87.66717","19","13.42","4903",2016,"4923"
"divvy","Ashland Ave & McDowell Ave",552,"41.80887","-87.66454","11","25.05","122",2016,"40"
"divvy","Ashland Ave & Pershing Rd",547,"41.823465","-87.665577","11","24.14","124",2016,"139"
"divvy","Ashland Ave & Wellington Ave",250,"41.936083","-87.669807","19","12.41","4265",2016,"4711"
"divvy","Ashland Ave & Wrightwood Ave",166,"41.92883","-87.668507","15","14.35","4913",2016,"5052"
"divvy","Austin Blvd & Chicago Ave",524,"41.894887","-87.774704","7","17.16","87",2016,"79"
"divvy","Austin Blvd & Lake St",532,"41.887919","-87.774446","11","27.90","223",2016,"213"
"divvy","Austin Blvd & Madison St",544,"41.880281","-87.774453","11","14.83","142",2016,"115"
"divvy","Avers Ave & Belmont Ave",496,"41.939408","-87.723574","11","21.13","1187",2016,"1251"
"divvy","Avondale Ave & Irving Park Rd",483,"41.953393","-87.732002","19","19.81","1028",2016,"893"
"divvy","Bennett Ave & 79th St",578,"41.751785","-87.578496","11","10.86","28",2016,"27"
"divvy","Benson Ave & Church St",596,"42.048214","-87.683485","15","18.23","2620",2016,"2519"
"divvy","Bissell St & Armitage Ave",113,"41.91844","-87.65222","15","12.67","11818",2016,"13104"
"divvy","Blackstone Ave & Hyde Park Blvd",121,"41.802562","-87.590368","19","18.19","2259",2016,"2094"
"divvy","Blue Island Ave & 18th St",129,"41.857556","-87.661535","15","15.38","5107",2016,"5172"
"divvy","Bosworth Ave & Howard St",522,"42.019537","-87.669563","11","20.31","251",2016,"262"
"divvy","Broadway & Argyle St",295,"41.973815","-87.65966","19","15.67","4557",2016,"4683"
"divvy","Broadway & Barry Ave",300,"41.937725","-87.644095","19","16.49","13263",2016,"13816"
"divvy","Broadway & Belmont Ave",296,"41.940106","-87.645451","18","16.85","10695",2016,"12173"
"divvy","Broadway & Berwyn Ave",294,"41.978353","-87.659753","15","15.00","5993",2016,"6054"
"divvy","Broadway & Cornelia Ave",303,"41.945529","-87.646439","23","16.27","11882",2016,"11874"
"divvy","Broadway & Granville Ave",454,"41.99478","-87.660285","23","24.17","4252",2016,"4560"
"divvy","Broadway & Ridge Ave",461,"41.984045","-87.660274","15","17.00","3779",2016,"3865"
"divvy","Broadway & Sheridan Rd",256,"41.952833","-87.649993","15","13.36","7234",2016,"7129"
"divvy","Broadway & Thorndale Ave",458,"41.989743","-87.660141","18","20.70","4269",2016,"4697"
"divvy","Broadway & Waveland Ave",304,"41.949074","-87.648636","15","15.17","10140",2016,"10356"
"divvy","Broadway & Wilson Ave",293,"41.965221","-87.658139","23","15.68","4705",2016,"4955"
"divvy","Buckingham Fountain",2,"41.876511","-87.620548","38","27.62","13294",2016,"12423"
"divvy","Budlong Woods Library",468,"41.983665","-87.696423","11","24.82","665",2016,"687"
"divvy","Burling St (Halsted) & Diversey Pkwy (Temp)",332,"41.93314","-87.64776","19","13.29","7836",2016,"8758"
"divvy","Burnham Harbor",4,"41.856268","-87.613348","22","25.32","19906",2016,"20290"
"divvy","California Ave & 21st St",348,"41.853804","-87.695742","15","16.29","803",2016,"971"
"divvy","California Ave & 23rd Pl",442,"41.84911","-87.69514","11","15.49","673",2016,"559"
"divvy","California Ave & 26th St",445,"41.84404","-87.695296","11","16.77","183",2016,"171"
"divvy","California Ave & Altgeld St",502,"41.92669","-87.697668","15","15.52","2430",2016,"2343"
"divvy","California Ave & Byron St",487,"41.952162","-87.698051","19","18.39","1211",2016,"1438"
"divvy","California Ave & Division St",216,"41.903029","-87.697474","15","20.30","2569",2016,"3093"
"divvy","California Ave & Fletcher St",498,"41.938429","-87.698008","19","17.62","1601",2016,"1662"
"divvy","California Ave & Francis Pl (Temp)",259,"41.918491","-87.697423","15","15.15","3908",2016,"3382"
"divvy","California Ave & Lake St",378,"41.884454","-87.696298","11","22.60","735",2016,"714"
"divvy","California Ave & Milwaukee Ave",123,"41.922695","-87.697153","15","13.68","8858",2016,"8974"
"divvy","California Ave & Montrose Ave",481,"41.961068","-87.695439","15","20.84","1526",2016,"1569"
"divvy","California Ave & North Ave",276,"41.91044","-87.6972","11","18.57","3280",2016,"3151"
"divvy","Calumet Ave & 18th St",338,"41.857611","-87.619407","15","20.56","8585",2016,"8370"
"divvy","Calumet Ave & 21st St",370,"41.854184","-87.619154","15","19.84","3558",2016,"3671"
"divvy","Calumet Ave & 33rd St",149,"41.8349","-87.61793","11","9.55","3037",2016,"2738"
"divvy","Calumet Ave & 35th St",335,"41.831379","-87.618034","15","19.52","693",2016,"677"
"divvy","Calumet Ave & 51st St",415,"41.802295","-87.618054","11","16.81","485",2016,"488"
"divvy","Calumet Ave & 71st St",393,"41.765508","-87.616918","11","43.05","34",2016,"35"
"divvy","Campbell Ave & Fullerton Ave",504,"41.924632","-87.689307","14","15.45","3034",2016,"3267"
"divvy","Campbell Ave & Montrose Ave",482,"41.961526","-87.691165","15","11.99","2299",2016,"2310"
"divvy","Campbell Ave & North Ave",160,"41.910535","-87.689556","15","16.63","3141",2016,"3163"
"divvy","Canal St & Adams St",192,"41.879255","-87.639904","47","12.47","33390",2016,"30492"
"divvy","Canal St & Harrison St",169,"41.874255","-87.639573","15","11.03","3410",2016,"3074"
"divvy","Canal St & Jackson Blvd",75,"41.877245","-87.639366","47","12.02","30503",2016,"29066"
"divvy","Canal St & Madison St",174,"41.882091","-87.639833","35","12.40","36064",2016,"39590"
"divvy","Canal St & Monroe St",191,"41.88169","-87.63953","27","10.92","17451",2016,"12889"
"divvy","Canal St & Taylor St",414,"41.870257","-87.639474","15","11.91","5561",2016,"5238"
"divvy","Cannon Dr & Fullerton Ave",34,"41.926756","-87.634429","15","27.78","9021",2016,"9338"
"divvy","Carpenter St & Huron St",92,"41.894556","-87.653449","19","12.93","6216",2016,"5609"
"divvy","Central Ave & Chicago Ave",550,"41.894958","-87.764902","11","48.60","29",2016,"31"
"divvy","Central Ave & Harrison St",541,"41.872993","-87.764499","11","44.80","31",2016,"42"
"divvy","Central Ave & Lake St",531,"41.887664","-87.765469","11","37.24","39",2016,"42"
"divvy","Central Ave & Madison St",542,"41.880121","-87.763238","11","34.20","57",2016,"50"
"divvy","Central Park Ave & 24th St",440,"41.8481","-87.715068","11","20.05","21",2016,"26"
"divvy","Central Park Ave & Elbridge Ave",500,"41.935337","-87.716889","15","18.09","944",2016,"984"
"divvy","Central Park Ave & North Ave",508,"41.909657","-87.716632","15","30.95","951",2016,"1069"
"divvy","Central Park Ave & Ogden Ave",438,"41.854204","-87.715406","15","22.16","275",2016,"190"
"divvy","Central Park Blvd & 5th Ave",533,"41.875679","-87.71547","11","74.69","62",2016,"56"
"divvy","Central St & Girard Ave",602,"42.064313","-87.686152","15","14.12","705",2016,"654"
"divvy","Central St Metra",601,"42.063598","-87.69873","15","18.40","685",2016,"695"
"divvy","Chicago Ave & Sheridan Rd",603,"42.050491","-87.677821","15","20.65","1484",2016,"1360"
"divvy","Chicago Ave & Washington St",597,"42.032562","-87.679101","15","24.21","1348",2016,"1350"
"divvy","Christiana Ave & Lawrence Ave",474,"41.968354","-87.711831","15","16.72","1595",2016,"1720"
"divvy","Cicero Ave & Flournoy St",538,"41.872131","-87.746619","11","45.11","23",2016,"17"
"divvy","Cicero Ave & Lake St",529,"41.886841","-87.745261","11","35.11","64",2016,"51"
"divvy","Cicero Ave & Quincy St",539,"41.877613","-87.745405","11","42.88","51",2016,"54"
"divvy","Cityfront Plaza Dr & Pioneer Ct",196,"41.890573","-87.622072","31","17.90","11507",2016,"11073"
"divvy","Claremont Ave & Hirsch St",159,"41.907781","-87.685854","11","11.19","3057",2016,"3043"
"divvy","Clarendon Ave & Gordon Ter",312,"41.957879","-87.649519","15","14.10","8010",2016,"7815"
"divvy","Clarendon Ave & Junior Ter",245,"41.961004","-87.649603","23","17.71","5922",2016,"5618"
"divvy","Clarendon Ave & Leland Ave",251,"41.967968","-87.650001","15","19.42","4129",2016,"4096"
"divvy","Clark St & 9th St (AMLI)",394,"41.870816","-87.631246","15","12.43","4447",2016,"4376"
"divvy","Clark St & Armitage Ave",94,"41.918306","-87.636282","30","18.04","21582",2016,"22651"
"divvy","Clark St & Berwyn Ave",463,"41.977997","-87.668047","18","13.46","6626",2016,"6951"
"divvy","Clark St & Bryn Mawr Ave",460,"41.983593","-87.669154","15","15.74","3609",2016,"4010"
"divvy","Clark St & Chicago Ave",337,"41.89675","-87.63089","19","15.48","10727",2016,"9636"
"divvy","Clark St & Columbia Ave",449,"42.004451","-87.672402","15","10.64","1682",2016,"1499"
"divvy","Clark St & Drummond Pl",220,"41.931248","-87.644336","22","15.95","13065",2016,"14130"
"divvy","Clark St & Elmdale Ave",457,"41.990518","-87.669834","15","14.24","2271",2016,"2056"
"divvy","Clark St & Elm St",176,"41.902973","-87.63128","39","14.69","20231",2016,"20364"
"divvy","Clark St & Grace St",165,"41.95078","-87.659172","22","15.71","6440",2016,"5981"
"divvy","Clark St & Ida B Wells Dr",50,"41.875933","-87.630585","34","12.54","12340",2016,"11041"
"divvy","Clark St & Jarvis Ave",517,"42.015963","-87.675005","11","14.26","392",2016,"392"
"divvy","Clark St & Lake St",38,"41.886021","-87.630876","26","13.30","14770",2016,"14391"
"divvy","Clark St & Leland Ave",326,"41.967096","-87.667429","19","12.78","4982",2016,"4598"
"divvy","Clark St & Lincoln Ave",141,"41.915689","-87.6346","23","19.16","20600",2016,"20476"
"divvy","Clark St & Lunt Ave",432,"42.009074","-87.67419","19","12.58","2049",2016,"2227"
"divvy","Clark St & Montrose Ave",234,"41.961588","-87.666036","19","13.17","4308",2016,"4242"
"divvy","Clark St & North Ave",126,"41.911974","-87.631942","14","21.39","11426",2016,"11510"
"divvy","Clark St & Randolph St",51,"41.884576","-87.63189","39","13.42","13414",2016,"13854"
"divvy","Clark St & Schiller St",301,"41.907993","-87.631501","19","15.64","13671",2016,"11734"
"divvy","Clark St & Schreiber Ave",453,"41.999252","-87.671377","15","14.49","1583",2016,"1665"
"divvy","Clark St & Touhy Ave",353,"42.01256","-87.674367","15","25.36","556",2016,"576"
"divvy","Clark St & Wellington Ave",156,"41.936497","-87.647539","15","14.15","12650",2016,"12739"
"divvy","Clark St & Winnemac Ave",325,"41.97334","-87.66778","19","14.46","7581",2016,"7312"
"divvy","Clark St & Wrightwood Ave",340,"41.929546","-87.643118","15","15.20","14623",2016,"14643"
"divvy","Clifton Ave & Armitage Ave",223,"41.918216","-87.656936","15","14.42","8242",2016,"8513"
"divvy","Clinton St & 18th St",170,"41.85795","-87.640826","15","13.85","2854",2016,"2951"
"divvy","Clinton St & Lake St",66,"41.885637","-87.641823","23","10.68","21872",2016,"21343"
"divvy","Clinton St & Madison St",77,"41.882242","-87.641066","31","11.67","41744",2016,"35433"
